dataset,mechanism,pattern,missing_rate,method,n_reps,rmse_mean,rmse_median,rmse_std,rmse_ci_low,rmse_ci_high,mae_mean,mae_median,mae_std,mae_ci_low,mae_ci_high,wall_time_sec_mean,wall_time_sec_median,wall_time_sec_std,wall_time_sec_ci_low,wall_time_sec_ci_high,vbpca_mean_variance_mean,rmse_ci,mae_ci,time_ci
synthetic,MCAR,block,0.3,vbpca_vb_modern,20,3.9982962560269257,3.843800708868125,0.5264103068889854,3.2486194057366413,5.061472952376545,3.131001965155579,3.004098367086008,0.4372284110884979,2.495384811362148,4.015366974587565,174.7199161161002,185.97515748900065,27.36419887154523,133.74505849182606,202.62759461485044,81.86730176197729,"[3.2486, 5.0615]","[2.4954, 4.0154]","[133.7451, 202.6276]"
synthetic,MCAR,block,0.5,mean_pca,20,3.910294409813601,3.921066136587073,0.4798831508178454,3.098371028686576,4.727693834850435,3.0765305009558266,2.993829460557806,0.436028092526053,2.420408519595656,3.815380131956416,0.0026266268500875,0.0026004295004895,0.0001511986440634,0.0023987608003153,0.0029318215250441,,"[3.0984, 4.7277]","[2.4204, 3.8154]","[0.0024, 0.0029]"
synthetic,MCAR,block,0.5,mice_pca,20,3.910294409813601,3.921066136587073,0.4798831508178454,3.098371028686576,4.727693834850435,3.0765305009558266,2.993829460557806,0.436028092526053,2.420408519595656,3.815380131956416,0.0163114284002403,0.0167224730002999,0.0008223533020913,0.0149657076252878,0.0172436290008135,,"[3.0984, 4.7277]","[2.4204, 3.8154]","[0.0150, 0.0172]"
synthetic,MCAR,block,0.5,vbpca_vb_modern,20,3.910294409813601,3.921066136587073,0.4798831508178454,3.098371028686576,4.727693834850435,3.0765305009558266,2.993829460557806,0.436028092526053,2.420408519595656,3.815380131956416,173.53579987764988,183.83457623900085,27.84783718857902,134.12688865409964,200.7062125218748,68.71873366206019,"[3.0984, 4.7277]","[2.4204, 3.8154]","[134.1269, 200.7062]"
synthetic,MCAR,random,0.1,mean_pca,20,0.5559783691186098,0.5588594077477748,0.0190420986550976,0.526692067540238,0.5933762506466517,0.4254356686672008,0.4275463718944218,0.0156061422897803,0.3982797875029384,0.453220159660975,0.0021305470999322,0.0020758259997819,0.0002406810692636,0.0018592599253678,0.0025920426498487,,"[0.5267, 0.5934]","[0.3983, 0.4532]","[0.0019, 0.0026]"
synthetic,MCAR,random,0.1,mice_pca,20,0.4790849169720009,0.4822772633597443,0.0201418570357594,0.4461439110045018,0.5139629485279549,0.356485077095492,0.3615170118556621,0.0170232077871029,0.3246399926113058,0.3819947635473071,0.5336129730499124,0.5142496239996035,0.0703025251460141,0.3959008914998776,0.6507188697242781,,"[0.4461, 0.5140]","[0.3246, 0.3820]","[0.3959, 0.6507]"
synthetic,MCAR,random,0.1,vbpca_vb_modern,20,0.5296603410094072,0.5347847155157712,0.0217763943556711,0.4930969786930375,0.5690714388194955,0.3970477660672527,0.4024004424545084,0.0188887987118591,0.3615780370601409,0.4263610679403488,201.95897093669996,217.99771232500007,30.89294888750433,152.97372305742468,234.56468155367477,0.0293008966206157,"[0.4931, 0.5691]","[0.3616, 0.4264]","[152.9737, 234.5647]"
synthetic,MCAR,random,0.3,mean_pca,20,0.6276909829292645,0.6272624435585907,0.0159733554017386,0.5986762442573004,0.6548409268773807,0.4900561006389957,0.4892448050001059,0.0125422057934286,0.4650056853409501,0.5101588057250613,0.0029820209000717,0.0031101634995138,0.0003730003500854,0.0021431820757697,0.0033696381993194,,"[0.5987, 0.6548]","[0.4650, 0.5102]","[0.0021, 0.0034]"
synthetic,MCAR,random,0.3,mice_pca,20,0.4826647154713243,0.4798489502385706,0.0187992147493161,0.4543926772047271,0.5152677016227731,0.3601037624352103,0.3570712266940186,0.0140736125160764,0.3352982148856941,0.3830847455285577,1.0047277151499656,0.9981200284992156,0.2002779283434699,0.5983109953251187,1.3148645628504707,,"[0.4544, 0.5153]","[0.3353, 0.3831]","[0.5983, 1.3149]"
synthetic,MCAR,random,0.3,vbpca_vb_modern,20,0.5440691813292365,0.5419377474819371,0.02048713295665,0.5141340726430871,0.5799472805507208,0.4096440722929843,0.4063763127902414,0.0158535823525401,0.3824392679375252,0.4367216143443326,157.5270915886499,166.15627930000028,25.085162102940483,120.70167185527454,184.9012115009001,0.0393832374556483,"[0.5141, 0.5799]","[0.3824, 0.4367]","[120.7017, 184.9012]"
synthetic,MCAR,random,0.5,mean_pca,20,0.7282755432868914,0.7323114528122163,0.0140573953756812,0.7018210587287096,0.750613582087597,0.5742797681215152,0.5774848886099326,0.0109611596241042,0.5537786281315578,0.5896279052357059,0.0035180194998246,0.0034947449994433,0.0001295304847587,0.0032949884247954,0.0037627354492997,,"[0.7018, 0.7506]","[0.5538, 0.5896]","[0.0033, 0.0038]"
synthetic,MCAR,random,0.5,mice_pca,20,0.5006679261964674,0.5010120587022686,0.0167059549834638,0.4672593435162049,0.5268901491692136,0.374915534165541,0.3751634507972622,0.0135688850456847,0.3491557056284452,0.3979812535146679,0.6572835467000914,0.6615506230000392,0.0848084505060807,0.531411081075521,0.7992260216508839,,"[0.4673, 0.5269]","[0.3492, 0.3980]","[0.5314, 0.7992]"
synthetic,MCAR,random,0.5,vbpca_vb_modern,20,0.5711725034941512,0.57338034961923,0.0189639002536328,0.5340690642859592,0.6022436282741962,0.4321045179767994,0.4325259627095288,0.0161597319407841,0.4011155234687852,0.4582848632608342,118.13925549724982,121.77892189500017,19.44107943330532,91.4761257309991,138.39496201472403,0.0590084482440768,"[0.5341, 0.6022]","[0.4011, 0.4583]","[91.4761, 138.3950]"
wine,MAR,block,0.1,mean_pca,20,0.8698678151416912,0.8536327416217622,0.0767932183812857,0.7591564022291415,1.0173977754262045,0.6682358710771221,0.6628033763236745,0.0459148490332961,0.5983045178972294,0.7528584883014178,0.0014680214995677,0.001355071499347,0.0002716096264089,0.0012422759754371,0.002096240198989,,"[0.7592, 1.0174]","[0.5983, 0.7529]","[0.0012, 0.0021]"
wine,MAR,block,0.1,mice_pca,20,0.8170062539295143,0.7783271494322397,0.1184342575461825,0.646195132049675,1.04553960424674,0.605385566875524,0.5809655772459512,0.0836076814523145,0.4769609902858787,0.7687377313993785,0.0196733272498021,0.0180620105002162,0.0079785504550374,0.0109996141751252,0.0372409927263105,,"[0.6462, 1.0455]","[0.4770, 0.7687]","[0.0110, 0.0372]"
wine,MAR,block,0.1,vbpca_vb_modern,20,0.8124071403197849,0.7898761312776256,0.1039477879557323,0.6663811167575467,1.0025956125087692,0.602352685880686,0.5883257941584794,0.0714969877952872,0.4963890083991955,0.739005296054515,10.712185809349284,11.996165729000497,1.7356015597736738,8.251692128800006,12.24910870192316,0.1244599072227783,"[0.6664, 1.0026]","[0.4964, 0.7390]","[8.2517, 12.2491]"
wine,MAR,block,0.3,mean_pca,20,54.57362666433296,2.1718489463199973,108.93265300604612,0.555112732340993,308.19164410393,25.354454801789075,1.2722504698681734,51.25026272770625,0.4232302259887006,150.28323587570614,0.0016811251502076,0.0013582210012827,0.0007280848486092,0.001240848524867,0.0034993493002729,,"[0.5551, 308.1916]","[0.4232, 150.2832]","[0.0012, 0.0035]"
wine,MAR,block,0.3,mice_pca,20,54.57362666433296,2.1718489463199973,108.93265300604612,0.555112732340993,308.19164410393,25.354454801789075,1.2722504698681734,51.25026272770625,0.4232302259887006,150.28323587570614,0.0046221141992645,0.0046365344987862,0.0001742497149191,0.0042619904750608,0.0048756960484751,,"[0.5551, 308.1916]","[0.4232, 150.2832]","[0.0043, 0.0049]"
wine,MAR,block,0.3,vbpca_vb_modern,20,54.57362666433296,2.1718489463199973,108.93265300604612,0.555112732340993,308.19164410393,25.354454801789075,1.2722504698681734,51.25026272770625,0.4232302259887005,150.28323587570614,9.235009395050293,9.860661476501264,1.5259183768947044,7.260548218601525,10.85730024144941,31.693191033165,"[0.5551, 308.1916]","[0.4232, 150.2832]","[7.2605, 10.8573]"
wine,MAR,block,0.5,mean_pca,20,82.99158511499863,5.591016464902036,127.77650522096307,0.7344070958126321,332.21597077340914,39.27111676054614,2.812090395480226,61.41734509325116,0.4966915254237288,171.32671685499056,0.0014051198497326,0.0013307664994499,0.0002249316392089,0.0012187095490843,0.0019356074757524,,"[0.7344, 332.2160]","[0.4967, 171.3267]","[0.0012, 0.0019]"
wine,MAR,block,0.5,mice_pca,20,82.99158511499863,5.591016464902036,127.77650522096307,0.7344070958126321,332.21597077340914,39.27111676054614,2.812090395480226,61.41734509325116,0.4966915254237288,171.32671685499056,0.0046702263001861,0.0046409495007537,0.0002113268612133,0.0043524396502106,0.0051789731508505,,"[0.7344, 332.2160]","[0.4967, 171.3267]","[0.0044, 0.0052]"
wine,MAR,block,0.5,vbpca_vb_modern,20,82.98848114395251,5.591016464902036,127.778584583452,0.7344070958126321,332.21597077340914,39.27393337926112,2.812090395480226,61.415505456232864,0.4966915254237288,171.32671685499056,8.360031047200028,7.548230362999675,1.5035126410106725,6.946413427574498,10.559201815849883,48.500205730320936,"[0.7344, 332.2160]","[0.4967, 171.3267]","[6.9464, 10.5592]"
wine,MAR,random,0.1,mean_pca,20,0.7893447197145169,0.7838000780164319,0.0501348135220156,0.7129491720424554,0.8847433988204181,0.6075777001917688,0.6033730575282678,0.0307227895533445,0.5657494037788948,0.6743207796742734,0.0016733546997783,0.0013330114998097,0.0008582616943927,0.0012220102239552,0.0038361045993951,,"[0.7129, 0.8847]","[0.5657, 0.6743]","[0.0012, 0.0038]"
wine,MAR,random,0.1,mice_pca,20,0.7520481048848395,0.7512208950531483,0.0460845078130515,0.6851444688231383,0.8361454378347262,0.5644311600310226,0.5554379680725868,0.0280499682325716,0.5250646291758575,0.6141777111928356,0.093702838000172,0.0843563239996001,0.0545221972855156,0.0621588407753733,0.2200771807754787,,"[0.6851, 0.8361]","[0.5251, 0.6142]","[0.0622, 0.2201]"
wine,MAR,random,0.1,vbpca_vb_modern,20,0.7484765549210596,0.7473389553561358,0.04805797697917,0.6741109285308982,0.8359689082066288,0.5605988808159208,0.5547451237833586,0.0269579006893975,0.5243162790764759,0.6092713479868535,10.555819575600072,12.026515393998125,1.7999534526820289,8.26199783885022,12.2498215670249,0.1247753259696919,"[0.6741, 0.8360]","[0.5243, 0.6093]","[8.2620, 12.2498]"
wine,MAR,random,0.3,mean_pca,20,0.8594590080899149,0.8558460195104053,0.0370008384916955,0.7993118381824276,0.9346443711961576,0.6723852107741356,0.6668015617993815,0.0246449138202492,0.6383466015913797,0.7239385244962062,0.0015895886001089,0.0013791420005872,0.0008412990069047,0.0012412765508087,0.0036321654992206,,"[0.7993, 0.9346]","[0.6383, 0.7239]","[0.0012, 0.0036]"
wine,MAR,random,0.3,mice_pca,20,0.8922307710856845,0.8912899580615428,0.034101658609527,0.8208607384173424,0.9391637692521888,0.6706194163766629,0.6712635494698034,0.0251155072100035,0.6244134393446249,0.7055333343919166,0.5986872327503079,0.6149554505009291,0.1014425196070179,0.381743923974409,0.7044772719518733,,"[0.8209, 0.9392]","[0.6244, 0.7055]","[0.3817, 0.7045]"
wine,MAR,random,0.3,vbpca_vb_modern,20,0.7969191887666309,0.7921263311444249,0.0410976070972259,0.7329244918959552,0.8706449572558141,0.6014232295249547,0.6004452666750584,0.0232616461214462,0.5676460615351059,0.6369811488574133,9.094769999949676,9.950293457499356,1.4079023758913685,6.74317056932523,10.118622781049636,0.1687526503468709,"[0.7329, 0.8706]","[0.5676, 0.6370]","[6.7432, 10.1186]"
wine,MAR,random,0.5,mean_pca,20,0.9693318217414923,0.97449672517935,0.0287927308249052,0.910104717761774,1.0039824846195875,0.7651727276525755,0.7689965385519257,0.0205677141466198,0.7267587678379747,0.7942086313546284,0.0014397027998711,0.0013745494998147,0.000243061032796,0.0012490499500017,0.002080716997807,,"[0.9101, 1.0040]","[0.7268, 0.7942]","[0.0012, 0.0021]"
wine,MAR,random,0.5,mice_pca,20,0.9183993743365644,0.9232231270432736,0.0257729394507154,0.8751029496909096,0.9609730219203244,0.7043026899270106,0.7067421605848052,0.016443547872608,0.6759111890052862,0.7294246111717567,0.0978827589498905,0.0784888400012277,0.0627455816121613,0.0554611612735242,0.2477830434014319,,"[0.8751, 0.9610]","[0.6759, 0.7294]","[0.0555, 0.2478]"
wine,MAR,random,0.5,vbpca_vb_modern,20,0.8816497315641112,0.882952625191495,0.0283807741560096,0.8263506428004597,0.9337415251615137,0.673110991387061,0.6743432161176524,0.0190753293586089,0.6412703004728146,0.7116724062282286,6.5014235724007445,5.959159621999788,1.146799272939209,5.217226234775444,7.776164810274986,0.2543885807647384,"[0.8264, 0.9337]","[0.6413, 0.7117]","[5.2172, 7.7762]"
wine,MCAR,block,0.1,mean_pca,20,0.8180720211013476,0.7899330175866419,0.0956158362079269,0.6899785256348957,1.0194197350567236,0.6318032448316107,0.6248599868863504,0.0599672312596594,0.5399052531587816,0.7407886205684477,0.0014888121506373,0.0013507930016203,0.0002767289677343,0.0012568459997054,0.0020122851499763,,"[0.6900, 1.0194]","[0.5399, 0.7408]","[0.0013, 0.0020]"
wine,MCAR,block,0.1,mice_pca,20,0.7749571074275938,0.7541715928120943,0.1003098361410418,0.6523352441131637,0.9359531725934648,0.5865002785578217,0.57558465651194,0.0663477578223762,0.5024535627177161,0.6869251604465666,0.022819581800104,0.0194694655001512,0.009902575259304,0.0123781235486603,0.0412637161767633,,"[0.6523, 0.9360]","[0.5025, 0.6869]","[0.0124, 0.0413]"
wine,MCAR,block,0.1,vbpca_vb_modern,20,0.7663154340105882,0.745491476096119,0.1010416704990996,0.6479795974507507,0.97638348728395,0.580829372748548,0.5715206929173207,0.0613507184611959,0.4901757124605315,0.6885234234292604,11.239359673399305,12.105756781998934,1.558750208623163,8.389988728249046,12.276638442524565,0.1244098840709628,"[0.6480, 0.9764]","[0.4902, 0.6885]","[8.3900, 12.2766]"
wine,MCAR,block,0.3,mean_pca,20,60.04974106445046,3.490221530236655,100.8410447131003,0.5306793567863908,258.9799707096349,29.040362334745765,2.239887004708097,48.52543496245481,0.3715990583804143,126.91863276737288,0.0013835103003656,0.0013380310028878,0.0001675308187869,0.0012433979511115,0.0018485787243661,,"[0.5307, 258.9800]","[0.3716, 126.9186]","[0.0012, 0.0018]"
wine,MCAR,block,0.3,mice_pca,20,60.04974106445046,3.490221530236655,100.8410447131003,0.5306793567863908,258.9799707096349,29.040362334745765,2.239887004708097,48.52543496245481,0.3715990583804143,126.91863276737288,0.0045674912502362,0.0046327575000759,0.0002117375550736,0.0042090676492988,0.0049030362235498,,"[0.5307, 258.9800]","[0.3716, 126.9186]","[0.0042, 0.0049]"
wine,MCAR,block,0.3,vbpca_vb_modern,20,60.04974106445046,3.4902215302366617,100.8410447131003,0.5306793567863908,258.9799707096349,29.040362334745765,2.2398870047081094,48.52543496245481,0.3715990583804143,126.91863276737288,9.020512243600024,8.245568169000762,1.5624729727374027,7.254624887823593,10.749023758950443,32.01417863362966,"[0.5307, 258.9800]","[0.3716, 126.9186]","[7.2546, 10.7490]"
wine,MCAR,block,0.5,mean_pca,20,91.5535847771528,2.6158744720221137,172.13760662332177,0.6808222569065585,526.2348346908215,45.99564199557439,1.791986815442561,91.0795769832861,0.4726717514124294,288.64300706125226,0.0014966258004278,0.0013471059992298,0.0002996076574462,0.0012463320275855,0.0020698807265943,,"[0.6808, 526.2348]","[0.4727, 288.6430]","[0.0012, 0.0021]"
wine,MCAR,block,0.5,mice_pca,20,91.5535847771528,2.6158744720221137,172.13760662332177,0.6808222569065585,526.2348346908215,45.99564199557439,1.791986815442561,91.0795769832861,0.4726717514124294,288.64300706125226,0.004555280650129,0.0046019404981052,0.0001650433223906,0.004225252074957,0.0047560873253132,,"[0.6808, 526.2348]","[0.4727, 288.6430]","[0.0042, 0.0048]"
wine,MCAR,block,0.5,vbpca_vb_modern,20,91.5535847771528,2.6158744720221137,172.13760662332177,0.6808222569065585,526.2348346908215,45.99564199557439,1.791986815442561,91.0795769832861,0.4726717514124294,288.64300706125226,9.289605501099686,10.552535589498802,1.583916241406303,7.253431389850357,10.812665986975572,31.484239500340635,"[0.6808, 526.2348]","[0.4727, 288.6430]","[7.2534, 10.8127]"
wine,MCAR,random,0.1,mean_pca,20,0.7744649094591463,0.7610652529092147,0.0457727742512665,0.7055541270047868,0.8637080523620111,0.6002896312009295,0.5981550354173251,0.0315777003641608,0.5567419620520462,0.6623816387728665,0.0014596325494494,0.0013479179997375,0.000283974750154,0.0012324702499426,0.0020654478227697,,"[0.7056, 0.8637]","[0.5567, 0.6624]","[0.0012, 0.0021]"
wine,MCAR,random,0.1,mice_pca,20,0.7470717541101094,0.7385037184085081,0.0371837731495328,0.6944788173950109,0.8235095838387916,0.5688407124688304,0.5698886036368851,0.0267709333224571,0.5206067342280634,0.621219011732606,0.0751022472502881,0.0720217555008275,0.0120421350163171,0.0588866165993749,0.0984468178510724,,"[0.6945, 0.8235]","[0.5206, 0.6212]","[0.0589, 0.0984]"
wine,MCAR,random,0.1,vbpca_vb_modern,20,0.7404647003376448,0.7351175810833535,0.0450478714569092,0.6809484178703088,0.8307911340181849,0.5628825694012948,0.556804660265398,0.0299626103296177,0.5226366071728538,0.6260801681164969,10.68511572544976,12.010241959000268,1.7830645001965542,8.242950268825552,12.26429856510067,0.1246502784680223,"[0.6809, 0.8308]","[0.5226, 0.6261]","[8.2430, 12.2643]"
wine,MCAR,random,0.3,mean_pca,20,0.83265854656363,0.8358288950083125,0.0321775018866857,0.7792032793492616,0.8957346620101753,0.6505152314684176,0.648008365021961,0.0215367578206146,0.6123954289332271,0.6937669067146214,0.0016284604995234,0.001358256999083,0.0007478653868781,0.0012755517247569,0.0033950938503039,,"[0.7792, 0.8957]","[0.6124, 0.6938]","[0.0013, 0.0034]"
wine,MCAR,random,0.3,mice_pca,20,0.8481581119909849,0.8523122700531556,0.0395223165052687,0.7829294029591307,0.9055659955097924,0.6375035709187821,0.6425331140569822,0.0221141847116741,0.5998530746583346,0.6717953986078493,0.2742591780501243,0.1694454179996682,0.1683035970209944,0.0921422729755249,0.5664225821245964,,"[0.7829, 0.9056]","[0.5999, 0.6718]","[0.0921, 0.5664]"
wine,MCAR,random,0.3,vbpca_vb_modern,20,0.7768275788532242,0.7720398259143137,0.0310911273888635,0.7331390576164736,0.8355156471577515,0.5888982564755868,0.5898578550197823,0.0179824383117807,0.5643721533544519,0.623772739191331,8.61159407344985,9.81397282999933,1.4955456295589813,6.73047434652517,10.025856742973518,0.1642380251698074,"[0.7331, 0.8355]","[0.5644, 0.6238]","[6.7305, 10.0259]"
wine,MCAR,random,0.5,mean_pca,20,0.904206843874443,0.9055107597030344,0.0364636956183894,0.852457122917605,0.9670749748669284,0.718702007531158,0.7225490300401727,0.0242209023390884,0.6871920790053183,0.7628949884991852,0.0014840259498668,0.0013909549979871,0.0002519875423015,0.0012703745502221,0.0020829843996579,,"[0.8525, 0.9671]","[0.6872, 0.7629]","[0.0013, 0.0021]"
wine,MCAR,random,0.5,mice_pca,20,0.8697998386967821,0.8629220791620096,0.0311692673300078,0.8255808260668799,0.9290895098730876,0.6681354831505242,0.6644907247244174,0.021163388732774,0.6399014974608555,0.7129009625624241,0.0647573652000573,0.0586724394997872,0.018351229882065,0.0512127041256462,0.109653725325097,,"[0.8256, 0.9291]","[0.6399, 0.7129]","[0.0512, 0.1097]"
wine,MCAR,random,0.5,vbpca_vb_modern,20,0.831857443493675,0.8318287370344144,0.0342361618261785,0.7759743341586464,0.8810956024568474,0.6358531594362657,0.6358263290012443,0.0236190296203945,0.603657996105436,0.6767856902568062,6.536154303950025,5.97952400450049,1.132432724878806,5.253412767923601,7.769292506323564,0.2348201857392218,"[0.7760, 0.8811]","[0.6037, 0.6768]","[5.2534, 7.7693]"
