dataset,mechanism,pattern,missing_rate,n_components_requested,synthetic_shape,replicate_id,seed_data,seed_mask,seed_method,n_samples,n_features,n_holdout,scaling,vbpca_model_selection,use_selected_k_for_all_methods,trace_k,trace_rms,trace_prms,trace_cost
diabetes,MAR,block,0.5,5,1000x50,17,1213721145,610591637,202462155,442,10,882,zscore_observed_only,True,True,5,0.4395717036114033,,
diabetes,MAR,block,0.5,5,1000x50,17,1213721145,610591637,202462155,442,10,882,zscore_observed_only,True,True,6,0.30651444799696076,,
diabetes,MAR,block,0.5,5,1000x50,17,1213721145,610591637,202462155,442,10,882,zscore_observed_only,True,True,7,0.1543867907971794,,
diabetes,MAR,block,0.5,5,1000x50,17,1213721145,610591637,202462155,442,10,882,zscore_observed_only,True,True,8,0.15372559121678514,,
diabetes,MAR,block,0.5,5,1000x50,17,1213721145,610591637,202462155,442,10,882,zscore_observed_only,True,True,9,0.15436886378662049,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,1,0.8059039595254877,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,2,0.6991869935492923,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,3,0.6263579543655324,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,4,0.5161323034805079,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,5,0.43164712921884213,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,6,0.3073317023371909,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,7,0.04441085334144896,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,8,0.04083708571810054,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,9,0.038228523697960905,,
diabetes,MAR,block,0.5,5,1000x50,18,1380589054,976994390,798380488,442,10,882,zscore_observed_only,True,True,10,0.04267093476161839,,
diabetes,MAR,block,0.5,5,1000x50,19,2122669576,2068220629,1982281882,442,10,882,zscore_observed_only,True,True,1,0.7606964471403902,,
diabetes,MAR,block,0.5,5,1000x50,19,2122669576,2068220629,1982281882,442,10,882,zscore_observed_only,True,True,2,0.6709857681627894,,
diabetes,MAR,block,0.5,5,1000x50,19,2122669576,2068220629,1982281882,442,10,882,zscore_observed_only,True,True,3,0.5905892107760876,,
diabetes,MAR,block,0.5,5,1000x50,19,2122669576,2068220629,1982281882,442,10,882,zscore_observed_only,True,True,4,0.5173616189375827,,
diabetes,MAR,block,0.5,5,1000x50,19,2122669576,2068220629,1982281882,442,10,882,zscore_observed_only,True,True,5,0.4452161563684239,,
diabetes,MAR,block,0.5,5,1000x50,19,2122669576,2068220629,1982281882,442,10,882,zscore_observed_only,True,True,6,0.32634274084306725,,
diabetes,MAR,block,0.5,5,1000x50,19,2122669576,2068220629,1982281882,442,10,882,zscore_observed_only,True,True,7,0.11678510041959045,,
diabetes,MAR,block,0.5,5,1000x50,19,2122669576,2068220629,1982281882,442,10,882,zscore_observed_only,True,True,8,0.118690954156395,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,1,0.7999125407726014,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,2,0.673720438744823,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,3,0.5916124310510869,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,4,0.5354906716727004,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,5,0.4666564739527646,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,6,0.41651535854821936,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,7,0.3683799364072881,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,8,0.3413192075037027,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,9,0.3288646722756735,,
wine,MCAR,random,0.1,5,1000x50,0,431046782,1207710140,845713013,178,13,231,zscore_observed_only,True,True,10,0.34225175454654894,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,1,0.800707557996319,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,2,0.6685140787156688,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,3,0.5792587921142023,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,4,0.5235305780876989,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,5,0.465177255669619,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,6,0.411539726525927,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,7,0.36866958858828947,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,8,0.34145230334920207,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,9,0.32677506173111387,,
wine,MCAR,random,0.1,5,1000x50,1,505052548,1152159447,1264823000,178,13,231,zscore_observed_only,True,True,10,0.34531576632407834,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,1,0.8021474022749949,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,2,0.6744764335253942,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,3,0.5862352631604136,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,4,0.5288238237306989,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,5,0.4685237498341174,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,6,0.4116406536030695,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,7,0.3572083531746398,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,8,0.33132825181693576,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,9,0.32842256524904057,,
wine,MCAR,random,0.1,5,1000x50,2,1771888197,1101024093,1252824722,178,13,231,zscore_observed_only,True,True,10,0.3368527917903101,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,1,0.8062992232857287,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,2,0.6799284851622514,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,3,0.5961142618129482,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,4,0.5295909307132186,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,5,0.46589131566547143,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,6,0.4190077926684398,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,7,0.3665034159297278,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,8,0.34432443631886345,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,9,0.33850806851878906,,
wine,MCAR,random,0.1,5,1000x50,3,2083016431,337236836,32299141,178,13,231,zscore_observed_only,True,True,10,0.3479111128222338,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,1,0.796762704835386,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,2,0.670715479190054,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,3,0.5873159467023599,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,4,0.5304025056389924,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,5,0.4726357347710895,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,6,0.4147033396632961,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,7,0.3616803560640739,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,8,0.3302270130897382,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,9,0.3053670677310339,,
wine,MCAR,random,0.1,5,1000x50,4,374108405,668611509,620139077,178,13,231,zscore_observed_only,True,True,10,0.3137183735388254,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,1,0.8017961985658932,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,2,0.6721748772834923,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,3,0.5950029940458879,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,4,0.5403653082352399,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,5,0.48669212614166574,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,6,0.43548745944114275,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,7,0.3879801886949306,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,8,0.35962930727774967,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,9,0.3522445725580886,,
wine,MCAR,random,0.1,5,1000x50,5,865753896,1419346069,1568327611,178,13,231,zscore_observed_only,True,True,10,0.36499300028794757,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,1,0.8026608004992616,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,2,0.6746042549963738,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,3,0.584110119719855,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,4,0.5254708750101497,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,5,0.4684277286612755,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,6,0.421147770575365,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,7,0.3694043722527199,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,8,0.35345117582792385,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,9,0.33850348033333777,,
wine,MCAR,random,0.1,5,1000x50,6,1465860518,1608878752,1125764491,178,13,231,zscore_observed_only,True,True,10,0.3583052788491545,,
wine,MCAR,random,0.1,5,1000x50,7,1576672995,1878458366,1221675138,178,13,231,zscore_observed_only,True,True,1,0.7996062724143282,,
wine,MCAR,random,0.1,5,1000x50,7,1576672995,1878458366,1221675138,178,13,231,zscore_observed_only,True,True,2,0.6717957190075262,,
wine,MCAR,random,0.1,5,1000x50,7,1576672995,1878458366,1221675138,178,13,231,zscore_observed_only,True,True,3,0.5917873566248603,,
wine,MCAR,random,0.1,5,1000x50,7,1576672995,1878458366,1221675138,178,13,231,zscore_observed_only,True,True,4,0.5327460054778074,,
wine,MCAR,random,0.1,5,1000x50,7,1576672995,1878458366,1221675138,178,13,231,zscore_observed_only,True,True,5,0.4603558260466517,,
wine,MCAR,random,0.1,5,1000x50,7,1576672995,1878458366,1221675138,178,13,231,zscore_observed_only,True,True,6,0.4110435476795564,,
wine,MCAR,random,0.1,5,1000x50,7,1576672995,1878458366,1221675138,178,13,231,zscore_observed_only,True,True,7,0.35791890749000277,,
wine,MCAR,random,0.1,5,1000x50,7,1576672995,1878458366,1221675138,178,13,231,zscore_observed_only,True,True,8,0.33239243717114075,,
wine,MCAR,random,0.1,5,1000x50,7,1576672995,1878458366,1221675138,178,13,231,zscore_observed_only,True,True,9,0.33405073194927976,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,1,0.8043234769185611,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,2,0.6795699375971164,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,3,0.5962661060067763,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,4,0.5389040593175002,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,5,0.47052165025420933,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,6,0.41247240523566386,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,7,0.3617427202825751,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,8,0.3312886306328618,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,9,0.32048665646666374,,
wine,MCAR,random,0.1,5,1000x50,8,1713905734,1184728683,757138166,178,13,231,zscore_observed_only,True,True,10,0.3268512312414939,,
wine,MCAR,random,0.1,5,1000x50,9,623314965,1825721154,1865873032,178,13,231,zscore_observed_only,True,True,1,0.7998867062399366,,
wine,MCAR,random,0.1,5,1000x50,9,623314965,1825721154,1865873032,178,13,231,zscore_observed_only,True,True,2,0.6772865621001246,,
wine,MCAR,random,0.1,5,1000x50,9,623314965,1825721154,1865873032,178,13,231,zscore_observed_only,True,True,3,0.5898346577604928,,
wine,MCAR,random,0.1,5,1000x50,9,623314965,1825721154,1865873032,178,13,231,zscore_observed_only,True,True,4,0.5323880682239933,,
wine,MCAR,random,0.1,5,1000x50,9,623314965,1825721154,1865873032,178,13,231,zscore_observed_only,True,True,5,0.46804897685647306,,
wine,MCAR,random,0.1,5,1000x50,9,623314965,1825721154,1865873032,178,13,231,zscore_observed_only,True,True,6,0.4148931605723324,,
wine,MCAR,random,0.1,5,1000x50,9,623314965,1825721154,1865873032,178,13,231,zscore_observed_only,True,True,7,0.362163284066546,,
wine,MCAR,random,0.1,5,1000x50,9,623314965,1825721154,1865873032,178,13,231,zscore_observed_only,True,True,8,0.33846579967007673,,
wine,MCAR,random,0.1,5,1000x50,9,623314965,1825721154,1865873032,178,13,231,zscore_observed_only,True,True,9,0.33878236761372615,,
wine,MCAR,random,0.1,5,1000x50,10,416509279,916710209,1349655864,178,13,231,zscore_observed_only,True,True,1,0.8022101014929162,,
wine,MCAR,random,0.1,5,1000x50,10,416509279,916710209,1349655864,178,13,231,zscore_observed_only,True,True,2,0.6749042267939446,,
wine,MCAR,random,0.1,5,1000x50,10,416509279,916710209,1349655864,178,13,231,zscore_observed_only,True,True,3,0.5866534085384325,,
wine,MCAR,random,0.1,5,1000x50,10,416509279,916710209,1349655864,178,13,231,zscore_observed_only,True,True,4,0.5287210904578477,,
wine,MCAR,random,0.1,5,1000x50,10,416509279,916710209,1349655864,178,13,231,zscore_observed_only,True,True,5,0.46037003113063435,,
wine,MCAR,random,0.1,5,1000x50,10,416509279,916710209,1349655864,178,13,231,zscore_observed_only,True,True,6,0.412998472971246,,
wine,MCAR,random,0.1,5,1000x50,10,416509279,916710209,1349655864,178,13,231,zscore_observed_only,True,True,7,0.36588843265493776,,
wine,MCAR,random,0.1,5,1000x50,10,416509279,916710209,1349655864,178,13,231,zscore_observed_only,True,True,8,0.34861861611784434,,
wine,MCAR,random,0.1,5,1000x50,10,416509279,916710209,1349655864,178,13,231,zscore_observed_only,True,True,9,0.3515398881705941,,
wine,MCAR,random,0.1,5,1000x50,11,767804665,1103144352,1707518611,178,13,231,zscore_observed_only,True,True,1,0.803228225737603,,
wine,MCAR,random,0.1,5,1000x50,11,767804665,1103144352,1707518611,178,13,231,zscore_observed_only,True,True,2,0.6735793619258659,,
wine,MCAR,random,0.1,5,1000x50,11,767804665,1103144352,1707518611,178,13,231,zscore_observed_only,True,True,3,0.5852058125680464,,
wine,MCAR,random,0.1,5,1000x50,11,767804665,1103144352,1707518611,178,13,231,zscore_observed_only,True,True,4,0.5331521479826798,,
wine,MCAR,random,0.1,5,1000x50,11,767804665,1103144352,1707518611,178,13,231,zscore_observed_only,True,True,5,0.47265092220222843,,
wine,MCAR,random,0.1,5,1000x50,11,767804665,1103144352,1707518611,178,13,231,zscore_observed_only,True,True,6,0.41245833215388716,,
wine,MCAR,random,0.1,5,1000x50,11,767804665,1103144352,1707518611,178,13,231,zscore_observed_only,True,True,7,0.3621050080324892,,
wine,MCAR,random,0.1,5,1000x50,11,767804665,1103144352,1707518611,178,13,231,zscore_observed_only,True,True,8,0.3433847083655988,,
wine,MCAR,random,0.1,5,1000x50,11,767804665,1103144352,1707518611,178,13,231,zscore_observed_only,True,True,9,0.3443751941440004,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,1,0.7967078388679717,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,2,0.6724823010374877,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,3,0.5909569598592797,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,4,0.5333282612776908,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,5,0.4638495292195266,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,6,0.4246204921541457,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,7,0.37765718590939784,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,8,0.35244194209290314,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,9,0.33792629459294976,,
wine,MCAR,random,0.1,5,1000x50,12,532038473,1556372855,891741552,178,13,231,zscore_observed_only,True,True,10,0.3452933278453146,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,1,0.8027712021953737,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,2,0.675188919634256,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,3,0.5932797260113533,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,4,0.5401057436271975,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,5,0.4777433176900025,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,6,0.4271957856675252,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,7,0.3771948488449151,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,8,0.3502852420409501,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,9,0.3301811083800485,,
wine,MCAR,random,0.1,5,1000x50,13,684084210,127167200,50869563,178,13,231,zscore_observed_only,True,True,10,0.335837083968721,,
wine,MCAR,random,0.1,5,1000x50,14,417805348,18002585,1155203155,178,13,231,zscore_observed_only,True,True,1,0.8042965697884102,,
wine,MCAR,random,0.1,5,1000x50,14,417805348,18002585,1155203155,178,13,231,zscore_observed_only,True,True,2,0.6750526644107966,,
wine,MCAR,random,0.1,5,1000x50,14,417805348,18002585,1155203155,178,13,231,zscore_observed_only,True,True,3,0.5919251466234569,,
wine,MCAR,random,0.1,5,1000x50,14,417805348,18002585,1155203155,178,13,231,zscore_observed_only,True,True,4,0.5361774297150854,,
wine,MCAR,random,0.1,5,1000x50,14,417805348,18002585,1155203155,178,13,231,zscore_observed_only,True,True,5,0.4714634973899936,,
wine,MCAR,random,0.1,5,1000x50,14,417805348,18002585,1155203155,178,13,231,zscore_observed_only,True,True,6,0.4136883995959968,,
wine,MCAR,random,0.1,5,1000x50,14,417805348,18002585,1155203155,178,13,231,zscore_observed_only,True,True,7,0.35913641072777536,,
wine,MCAR,random,0.1,5,1000x50,14,417805348,18002585,1155203155,178,13,231,zscore_observed_only,True,True,8,0.3308527902687896,,
wine,MCAR,random,0.1,5,1000x50,14,417805348,18002585,1155203155,178,13,231,zscore_observed_only,True,True,9,0.3318794775530241,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,1,0.7999153138299474,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,2,0.6703591766367273,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,3,0.5890038356919223,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,4,0.5276019195041911,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,5,0.4655755247456689,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,6,0.4149480854178305,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,7,0.3696078374789974,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,8,0.34604575532878007,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,9,0.3398009588741999,,
wine,MCAR,random,0.1,5,1000x50,15,1827134726,66798096,324370059,178,13,231,zscore_observed_only,True,True,10,0.3520815308379415,,
wine,MCAR,random,0.1,5,1000x50,16,1869924240,1293742049,1657616446,178,13,231,zscore_observed_only,True,True,1,0.8036442034063391,,
wine,MCAR,random,0.1,5,1000x50,16,1869924240,1293742049,1657616446,178,13,231,zscore_observed_only,True,True,2,0.6778139680961873,,
wine,MCAR,random,0.1,5,1000x50,16,1869924240,1293742049,1657616446,178,13,231,zscore_observed_only,True,True,3,0.5975674507932173,,
wine,MCAR,random,0.1,5,1000x50,16,1869924240,1293742049,1657616446,178,13,231,zscore_observed_only,True,True,4,0.5404763242991698,,
wine,MCAR,random,0.1,5,1000x50,16,1869924240,1293742049,1657616446,178,13,231,zscore_observed_only,True,True,5,0.4724014939092164,,
wine,MCAR,random,0.1,5,1000x50,16,1869924240,1293742049,1657616446,178,13,231,zscore_observed_only,True,True,6,0.41812477643863516,,
wine,MCAR,random,0.1,5,1000x50,16,1869924240,1293742049,1657616446,178,13,231,zscore_observed_only,True,True,7,0.3609440918570014,,
wine,MCAR,random,0.1,5,1000x50,16,1869924240,1293742049,1657616446,178,13,231,zscore_observed_only,True,True,8,0.32918204526547684,,
wine,MCAR,random,0.1,5,1000x50,16,1869924240,1293742049,1657616446,178,13,231,zscore_observed_only,True,True,9,0.32991380968603606,,
wine,MCAR,random,0.1,5,1000x50,17,1268586561,2040083519,483943221,178,13,231,zscore_observed_only,True,True,1,0.7989102334923143,,
wine,MCAR,random,0.1,5,1000x50,17,1268586561,2040083519,483943221,178,13,231,zscore_observed_only,True,True,2,0.6747836460802661,,
wine,MCAR,random,0.1,5,1000x50,17,1268586561,2040083519,483943221,178,13,231,zscore_observed_only,True,True,3,0.5924459794696318,,
wine,MCAR,random,0.1,5,1000x50,17,1268586561,2040083519,483943221,178,13,231,zscore_observed_only,True,True,4,0.5398290620919565,,
wine,MCAR,random,0.1,5,1000x50,17,1268586561,2040083519,483943221,178,13,231,zscore_observed_only,True,True,5,0.4794047575671586,,
wine,MCAR,random,0.1,5,1000x50,17,1268586561,2040083519,483943221,178,13,231,zscore_observed_only,True,True,6,0.4298113701881778,,
wine,MCAR,random,0.1,5,1000x50,17,1268586561,2040083519,483943221,178,13,231,zscore_observed_only,True,True,7,0.37072882906616567,,
wine,MCAR,random,0.1,5,1000x50,17,1268586561,2040083519,483943221,178,13,231,zscore_observed_only,True,True,8,0.3497736020706288,,
wine,MCAR,random,0.1,5,1000x50,17,1268586561,2040083519,483943221,178,13,231,zscore_observed_only,True,True,9,0.35319337284803426,,
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,1,0.8005735886207174,,
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,2,0.6743398044510625,,
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,3,0.5846582862583963,,
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,4,0.5222819489184852,,
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,5,0.4680519420219464,,
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,6,0.4179603729799999,,
